,NumContrato,Categoría,Division,Clientes,CodFamilias,Familia,NumServicio,CodComercials,CodAlmacen,Delegacion,Montaje,ImpFactAlquiler,CodActividad,NumAlbsDev,PesoDev,CantidadDev,PesoDevueltoEnContrato,PesoArtSumEnContrato,PesoSumEnContrato,PesoTotalDevPorFamilia,PtjeCatEnFam
2311,140180,1,6,3381,11,ANDAMIOS BRIO                 ,1,569,81,7,1,1864.7899999999995,2,3,-23.2,-4,877.4999999999997,577.7399999999999,11125.510000000002,-23.2,100.0
2312,140180,2,6,3381,11,ANDAMIOS BRIO                 ,1,569,81,7,1,1864.7899999999995,2,3,-15.5,-10,877.4999999999997,577.7399999999999,11125.510000000002,-15.500000000000002,99.99999999999999
2313,140180,0,6,3381,11,ANDAMIOS BRIO                 ,1,569,81,7,1,1864.7899999999995,2,51,-6479.500000000002,-544,877.4999999999997,577.7399999999999,11125.510000000002,-6479.500000000003,99.99999999999999
2314,140210,1,6,348,11,ANDAMIOS BRIO                 ,1,1012,81,7,1,31978.830000000005,2,16,-187.50000000000003,-25,4940.229999999995,1600.3699999999994,76747.47999999997,-187.5,100.00000000000003
2315,140210,5,6,348,11,ANDAMIOS BRIO                 ,2,1012,81,7,1,31978.830000000005,2,1,-0.5,-50,4940.229999999995,1600.3699999999994,76747.47999999997,-0.5,100.0
2316,140210,2,6,348,11,ANDAMIOS BRIO                 ,1,1012,81,7,1,31978.830000000005,2,11,-136.5,-30,4940.229999999995,1600.3699999999994,76747.47999999997,-136.5,100.0
2317,140210,4,6,348,11,ANDAMIOS BRIO                 ,1,1012,81,7,1,31978.830000000005,2,1,-6.8,-1,4940.229999999995,1600.3699999999994,76747.47999999997,-6.8,100.0
2318,140210,0,6,348,11,ANDAMIOS BRIO                 ,1,1012,81,7,1,31978.830000000005,2,372,-85097.99999999996,-10790,4940.229999999995,1600.3699999999994,76747.47999999997,-85103.49999999996,99.99353728107539
2319,140210,0,6,348,11,ANDAMIOS BRIO                 ,2,1012,81,7,1,31978.830000000005,2,1,-5.5,-25,4940.229999999995,1600.3699999999994,76747.47999999997,-85103.49999999996,0.006462718924603574
2320,140216,0,6,2241,11,ANDAMIOS BRIO                 ,1,552,71,7,1,450.01000000000005,2,18,-982.3,-99,186.7,171.4,986.5,-982.3,100.0
2321,140223,5,6,519,11,ANDAMIOS BRIO                 ,1,553,11,8,1,4831.460000000001,2,1,-131.6,-28,663.0000000000002,548.3899999999999,18774.14,-131.6,100.0
2322,140223,4,6,519,11,ANDAMIOS BRIO                 ,1,553,11,8,1,4831.460000000001,2,3,-27.4,-3,663.0000000000002,548.3899999999999,18774.14,-27.4,100.0
2323,140223,0,6,519,11,ANDAMIOS BRIO                 ,1,553,11,8,1,4831.460000000001,2,46,-14276.500000000002,-1680,663.0000000000002,548.3899999999999,18774.14,-17419.7,81.95606124100875
2324,140223,0,6,519,11,ANDAMIOS BRIO                 ,3,553,11,8,1,4831.460000000001,2,8,-3143.2,-430,663.0000000000002,548.3899999999999,18774.14,-17419.7,18.043938758991253
2325,140241,1,6,1613,11,ANDAMIOS BRIO                 ,1,963,181,11,1,29734.15000000005,2,5,-66.1,-8,4533.899999999993,2754.429999999996,94618.11999999998,-325.1,20.332205475238386
2326,140241,1,6,1613,11,ANDAMIOS BRIO                 ,6,963,181,11,1,29734.15000000005,2,9,-169.6,-18,4533.899999999993,2754.429999999996,94618.11999999998,-325.1,52.16856351891725
2327,140241,1,6,1613,11,ANDAMIOS BRIO                 ,7,963,181,11,1,29734.15000000005,2,3,-89.4,-12,4533.899999999993,2754.429999999996,94618.11999999998,-325.1,27.499231005844354
2328,140241,2,6,1613,11,ANDAMIOS BRIO                 ,7,963,181,11,1,29734.15000000005,2,1,-4.6,-1,4533.899999999993,2754.429999999996,94618.11999999998,-4.6,100.0
2329,140241,4,6,1613,11,ANDAMIOS BRIO                 ,1,963,181,11,1,29734.15000000005,2,12,-417.49999999999994,-24,4533.899999999993,2754.429999999996,94618.11999999998,-1018.2000000000003,41.003732076212906
2330,140241,4,6,1613,11,ANDAMIOS BRIO                 ,6,963,181,11,1,29734.15000000005,2,6,-443.00000000000006,-19,4533.899999999993,2754.429999999996,94618.11999999998,-1018.2000000000003,43.50815164014928
2331,140241,4,6,1613,11,ANDAMIOS BRIO                 ,7,963,181,11,1,29734.15000000005,2,7,-157.70000000000002,-13,4533.899999999993,2754.429999999996,94618.11999999998,-1018.2000000000003,15.48811628363779
2332,140241,0,6,1613,11,ANDAMIOS BRIO                 ,1,963,181,11,1,29734.15000000005,2,88,-21400.8,-2036,4533.899999999993,2754.429999999996,94618.11999999998,-56276.500000000015,38.0279512762876
2333,140241,0,6,1613,11,ANDAMIOS BRIO                 ,6,963,181,11,1,29734.15000000005,2,76,-20532.500000000007,-2052,4533.899999999993,2754.429999999996,94618.11999999998,-56276.500000000015,36.48503371744867
2334,140241,0,6,1613,11,ANDAMIOS BRIO                 ,7,963,181,11,1,29734.15000000005,2,61,-14343.199999999997,-1427,4533.899999999993,2754.429999999996,94618.11999999998,-56276.500000000015,25.487015006263704
2335,140248,1,6,794,11,ANDAMIOS BRIO                 ,1,552,71,7,1,85766.51000000014,2,18,-136.4,-26,10398.42,5675.679999999997,174022.17999999988,-140.79999999999995,96.87500000000003
2336,140248,1,6,794,11,ANDAMIOS BRIO                 ,7,552,71,7,1,85766.51000000014,2,1,-4.4,-1,10398.42,5675.679999999997,174022.17999999988,-140.79999999999995,3.1250000000000013
2337,140248,3,6,794,11,ANDAMIOS BRIO                 ,1,552,71,7,1,85766.51000000014,2,2,-32.0,-2,10398.42,5675.679999999997,174022.17999999988,-32.0,100.0
2338,140248,2,6,794,11,ANDAMIOS BRIO                 ,1,552,71,7,1,85766.51000000014,2,34,-1254.9,-72,10398.42,5675.679999999997,174022.17999999988,-1488.3,84.31767788752269
2339,140248,2,6,794,11,ANDAMIOS BRIO                 ,17,552,71,7,1,85766.51000000014,2,2,-183.60000000000002,-6,10398.42,5675.679999999997,174022.17999999988,-1488.3,12.33622253577908
2340,140248,2,6,794,11,ANDAMIOS BRIO                 ,19,552,71,7,1,85766.51000000014,2,2,-49.8,-2,10398.42,5675.679999999997,174022.17999999988,-1488.3,3.346099576698246
2341,140248,4,6,794,11,ANDAMIOS BRIO                 ,1,552,71,7,1,85766.51000000014,2,2,-88.8,-4,10398.42,5675.679999999997,174022.17999999988,-115.2,77.08333333333333
2342,140248,4,6,794,11,ANDAMIOS BRIO                 ,17,552,71,7,1,85766.51000000014,2,2,-26.4,-4,10398.42,5675.679999999997,174022.17999999988,-115.2,22.916666666666664
2343,140248,0,6,794,11,ANDAMIOS BRIO                 ,1,552,71,7,1,85766.51000000014,2,754,-154015.90000000026,-17864,10398.42,5675.679999999997,174022.17999999988,-170010.94000000026,90.59175838919543
2344,140248,0,6,794,11,ANDAMIOS BRIO                 ,6,552,71,7,1,85766.51000000014,2,5,-64.39999999999999,-92,10398.42,5675.679999999997,174022.17999999988,-170010.94000000026,0.03787991525721809
2345,140248,0,6,794,11,ANDAMIOS BRIO                 ,7,552,71,7,1,85766.51000000014,2,77,-5860.7999999999965,-850,10398.42,5675.679999999997,174022.17999999988,-170010.94000000026,3.4473075673835973
2346,140248,0,6,794,11,ANDAMIOS BRIO                 ,12,552,71,7,1,85766.51000000014,2,37,-2478.700000000001,-216,10398.42,5675.679999999997,174022.17999999988,-170010.94000000026,1.4579649991935797
2347,140248,0,6,794,11,ANDAMIOS BRIO                 ,17,552,71,7,1,85766.51000000014,2,35,-1610.6400000000003,-179,10398.42,5675.679999999997,174022.17999999988,-170010.94000000026,0.9473743277932573
2348,140248,0,6,794,11,ANDAMIOS BRIO                 ,18,552,71,7,1,85766.51000000014,2,19,-825.5999999999999,-108,10398.42,5675.679999999997,174022.17999999988,-170010.94000000026,0.48561580801800086
2349,140248,0,6,794,11,ANDAMIOS BRIO                 ,19,552,71,7,1,85766.51000000014,2,58,-5154.9,-713,10398.42,5675.679999999997,174022.17999999988,-170010.94000000026,3.0320989931589057
2350,140287,2,6,1791,11,ANDAMIOS BRIO                 ,1,567,71,7,1,10530.3,2,10,-188.89999999999998,-12,1575.000000000001,782.4200000000002,22876.620000000003,-188.9,99.99999999999999
2351,140287,4,6,1791,11,ANDAMIOS BRIO                 ,1,567,71,7,1,10530.3,2,7,-310.1,-16,1575.000000000001,782.4200000000002,22876.620000000003,-310.09999999999997,100.00000000000003
2352,140287,0,6,1791,11,ANDAMIOS BRIO                 ,1,567,71,7,1,10530.3,2,148,-21892.39999999999,-2597,1575.000000000001,782.4200000000002,22876.620000000003,-21965.200000000015,99.6685666417787
2353,140287,0,6,1791,11,ANDAMIOS BRIO                 ,2,567,71,7,1,10530.3,2,2,-72.8,-104,1575.000000000001,782.4200000000002,22876.620000000003,-21965.200000000015,0.33143335822118597
2354,140300,1,6,2656,11,ANDAMIOS BRIO                 ,3,1012,81,7,1,13308.01000000001,2,3,-153.79999999999998,-7,436.79999999999995,375.54000000000013,5343.94,-153.8,99.99999999999997
2355,140300,3,6,2656,11,ANDAMIOS BRIO                 ,3,1012,81,7,1,13308.01000000001,2,1,-156.0,-15,436.79999999999995,375.54000000000013,5343.94,-156.0,100.0
2356,140300,2,6,2656,11,ANDAMIOS BRIO                 ,1,1012,81,7,1,13308.01000000001,2,1,-9.0,-1,436.79999999999995,375.54000000000013,5343.94,-61.0,14.754098360655737
2357,140300,2,6,2656,11,ANDAMIOS BRIO                 ,3,1012,81,7,1,13308.01000000001,2,3,-52.0,-4,436.79999999999995,375.54000000000013,5343.94,-61.0,85.24590163934425
2358,140300,4,6,2656,11,ANDAMIOS BRIO                 ,3,1012,81,7,1,13308.01000000001,2,2,-43.8,-3,436.79999999999995,375.54000000000013,5343.94,-43.8,100.0
2359,140300,0,6,2656,11,ANDAMIOS BRIO                 ,1,1012,81,7,1,13308.01000000001,2,17,-1201.1,-160,436.79999999999995,375.54000000000013,5343.94,-4783.799999999999,25.107655002299428
2360,140300,0,6,2656,11,ANDAMIOS BRIO                 ,3,1012,81,7,1,13308.01000000001,2,15,-3582.7,-468,436.79999999999995,375.54000000000013,5343.94,-4783.799999999999,74.89234499770058
2361,140334,0,6,2275,11,ANDAMIOS BRIO                 ,2,2004,541,2,1,5021.859999999999,2,3,-855.0000000000001,-75,588.5,602.39,22254.62,-855.0000000000001,100.0
2362,140362,1,6,794,11,ANDAMIOS BRIO                 ,1,552,71,7,1,6881.830000000001,2,1,-4.0,-1,917.5000000000001,970.6999999999999,15335.299999999997,-4.0,100.0
2363,140362,2,6,794,11,ANDAMIOS BRIO                 ,1,552,71,7,1,6881.830000000001,2,5,-101.60000000000001,-7,917.5000000000001,970.6999999999999,15335.299999999997,-101.6,100.00000000000003
2364,140362,0,6,794,11,ANDAMIOS BRIO                 ,1,552,71,7,1,6881.830000000001,2,96,-15001.400000000003,-2011,917.5000000000001,970.6999999999999,15335.299999999997,-15022.400000000001,99.86020875492599
2365,140362,0,6,794,11,ANDAMIOS BRIO                 ,6,552,71,7,1,6881.830000000001,2,2,-21.0,-30,917.5000000000001,970.6999999999999,15335.299999999997,-15022.400000000001,0.13979124507402277
2366,140399,1,6,2589,11,ANDAMIOS BRIO                 ,1,567,71,7,1,1882.6599999999996,2,2,-56.2,-3,1089.1000000000001,636.7,14862.1,-56.2,100.0
2367,140399,3,6,2589,11,ANDAMIOS BRIO                 ,1,567,71,7,1,1882.6599999999996,2,4,-320.0,-32,1089.1000000000001,636.7,14862.1,-320.0,100.0
2368,140399,2,6,2589,11,ANDAMIOS BRIO                 ,1,567,71,7,1,1882.6599999999996,2,12,-437.29999999999995,-25,1089.1000000000001,636.7,14862.1,-437.29999999999995,100.0
2369,140399,4,6,2589,11,ANDAMIOS BRIO                 ,1,567,71,7,1,1882.6599999999996,2,3,-206.2,-9,1089.1000000000001,636.7,14862.1,-206.2,100.0
2370,140399,0,6,2589,11,ANDAMIOS BRIO                 ,1,567,71,7,1,1882.6599999999996,2,77,-13334.2,-1762,1089.1000000000001,636.7,14862.1,-13359.399999999996,99.81136877404677
2371,140399,0,6,2589,11,ANDAMIOS BRIO                 ,5,567,71,7,1,1882.6599999999996,2,2,-25.2,-36,1089.1000000000001,636.7,14862.1,-13359.399999999996,0.18863122595326143
2372,140400,0,6,845,11,ANDAMIOS BRIO                 ,1,508,541,2,1,325.51,2,19,-1674.8999999999999,-223,153.79999999999998,144.58999999999997,1694.8200000000002,-1674.9,99.99999999999999
2373,140478,1,6,348,11,ANDAMIOS BRIO                 ,1,513,72,7,1,47371.719999999994,2,19,-208.9,-29,5581.700000000012,3216.0499999999965,97257.00000000003,-208.9,100.0
2374,140478,2,6,348,11,ANDAMIOS BRIO                 ,1,513,72,7,1,47371.719999999994,2,34,-481.2000000000001,-170,5581.700000000012,3216.0499999999965,97257.00000000003,-481.20000000000005,100.00000000000003
2375,140478,4,6,348,11,ANDAMIOS BRIO                 ,1,513,72,7,1,47371.719999999994,2,10,-286.8,-19,5581.700000000012,3216.0499999999965,97257.00000000003,-286.8,100.0
2376,140478,0,6,348,11,ANDAMIOS BRIO                 ,1,513,72,7,1,47371.719999999994,2,437,-92791.49999999996,-11164,5581.700000000012,3216.0499999999965,97257.00000000003,-92798.75999999997,99.99217661960137
2377,140478,0,6,348,11,ANDAMIOS BRIO                 ,11,513,72,7,1,47371.719999999994,2,5,-7.26,-33,5581.700000000012,3216.0499999999965,97257.00000000003,-92798.75999999997,0.007823380398617397
2378,140517,1,6,955,11,ANDAMIOS BRIO                 ,1,1012,81,7,1,11329.089999999995,2,11,-146.6,-18,3995.199999999987,2724.3799999999997,57020.87999999998,-153.4,95.56714471968708
2379,140517,1,6,955,11,ANDAMIOS BRIO                 ,9,1012,81,7,1,11329.089999999995,2,1,-6.8,-1,3995.199999999987,2724.3799999999997,57020.87999999998,-153.4,4.432855280312907
2380,140517,2,6,955,11,ANDAMIOS BRIO                 ,1,1012,81,7,1,11329.089999999995,2,18,-300.1,-43,3995.199999999987,2724.3799999999997,57020.87999999998,-300.1,100.0
2381,140517,4,6,955,11,ANDAMIOS BRIO                 ,1,1012,81,7,1,11329.089999999995,2,2,-18.900000000000002,-4,3995.199999999987,2724.3799999999997,57020.87999999998,-18.900000000000002,100.0
2382,140517,0,6,955,11,ANDAMIOS BRIO                 ,1,1012,81,7,1,11329.089999999995,2,371,-57917.19999999998,-7822,3995.199999999987,2724.3799999999997,57020.87999999998,-58947.19999999999,98.25267357906735
2383,140517,0,6,955,11,ANDAMIOS BRIO                 ,2,1012,81,7,1,11329.089999999995,2,2,-40.599999999999994,-58,3995.199999999987,2724.3799999999997,57020.87999999998,-58947.19999999999,0.06887519678627653
2384,140517,0,6,955,11,ANDAMIOS BRIO                 ,9,1012,81,7,1,11329.089999999995,2,25,-989.4000000000001,-189,3995.199999999987,2724.3799999999997,57020.87999999998,-58947.19999999999,1.6784512241463552
2385,140520,0,6,1086,11,ANDAMIOS BRIO                 ,1,510,181,11,1,578.2200000000004,2,3,-82.89999999999999,-7,246.79999999999998,258.68999999999994,1064.9599999999998,-913.1,9.078961778556565
2386,140520,0,6,1086,11,ANDAMIOS BRIO                 ,1,510,541,11,1,578.2200000000004,2,16,-830.1999999999999,-100,246.79999999999998,258.68999999999994,1064.9599999999998,-913.1,90.92103822144342
2387,140525,1,6,24,11,ANDAMIOS BRIO                 ,1,1143,181,11,1,1479.0699999999988,2,1,-6.8,-1,327.00000000000006,433.19000000000005,1871.4799999999998,-6.8,100.0
2388,140525,4,6,24,11,ANDAMIOS BRIO                 ,1,1143,181,11,1,1479.0699999999988,2,1,-30.6,-1,327.00000000000006,433.19000000000005,1871.4799999999998,-30.6,100.0
2389,140525,0,6,24,11,ANDAMIOS BRIO                 ,1,1143,181,11,1,1479.0699999999988,2,19,-1589.3999999999999,-185,327.00000000000006,433.19000000000005,1871.4799999999998,-1589.4,99.99999999999999
2390,140553,1,6,2441,11,ANDAMIOS BRIO                 ,1,553,11,8,1,10971.980000000009,2,6,-28.1,-6,1309.7499999999998,874.29,33678.58999999999,-28.1,100.0
2391,140553,2,6,2441,11,ANDAMIOS BRIO                 ,1,553,11,8,1,10971.980000000009,2,3,-50.4,-4,1309.7499999999998,874.29,33678.58999999999,-50.4,100.0
2392,140553,4,6,2441,11,ANDAMIOS BRIO                 ,1,553,11,8,1,10971.980000000009,2,4,-17.1,-5,1309.7499999999998,874.29,33678.58999999999,-17.099999999999998,100.00000000000003
2393,140553,0,6,2441,11,ANDAMIOS BRIO                 ,1,553,11,8,1,10971.980000000009,2,153,-31742.75000000001,-4435,1309.7499999999998,874.29,33678.58999999999,-31742.750000000015,99.99999999999999
2394,140595,1,6,732,11,ANDAMIOS BRIO                 ,1,576,81,7,1,5571.160000000002,2,7,-62.19999999999999,-7,1341.1000000000015,1009.9100000000005,20499.89999999999,-62.199999999999996,99.99999999999999
2395,140595,2,6,732,11,ANDAMIOS BRIO                 ,1,576,81,7,1,5571.160000000002,2,5,-26.0,-14,1341.1000000000015,1009.9100000000005,20499.89999999999,-26.0,100.0
2396,140595,0,6,732,11,ANDAMIOS BRIO                 ,1,576,81,7,1,5571.160000000002,2,98,-13898.4,-1584,1341.1000000000015,1009.9100000000005,20499.89999999999,-13898.399999999998,100.00000000000003
2397,140599,1,6,176,11,ANDAMIOS BRIO                 ,1,565,541,2,1,5013.930000000005,2,2,-10.4,-2,1472.8999999999992,12.9,205.40000000000003,-10.4,100.0
2398,140599,3,6,176,11,ANDAMIOS BRIO                 ,1,565,541,2,1,5013.930000000005,2,10,-1701.7999999999997,-196,1472.8999999999992,12.9,205.40000000000003,-1701.8,99.99999999999999
2399,140599,4,6,176,11,ANDAMIOS BRIO                 ,1,565,541,2,1,5013.930000000005,2,7,-54.199999999999996,-7,1472.8999999999992,12.9,205.40000000000003,-54.19999999999999,100.00000000000003
2400,140599,0,6,176,11,ANDAMIOS BRIO                 ,1,565,541,2,1,5013.930000000005,2,157,-43490.400000000016,-5609,1472.8999999999992,12.9,205.40000000000003,-43490.399999999994,100.00000000000004
2401,140610,1,6,176,11,ANDAMIOS BRIO                 ,1,565,541,2,1,5416.260000000001,2,3,-14.100000000000001,-3,1761.1000000000006,1231.4900000000011,58861.200000000026,-14.100000000000001,100.0
2402,140610,3,6,176,11,ANDAMIOS BRIO                 ,1,565,541,2,1,5416.260000000001,2,5,-1803.0000000000002,-197,1761.1000000000006,1231.4900000000011,58861.200000000026,-1803.0000000000002,100.0
2403,140610,4,6,176,11,ANDAMIOS BRIO                 ,1,565,541,2,1,5416.260000000001,2,6,-76.5,-9,1761.1000000000006,1231.4900000000011,58861.200000000026,-76.5,100.0
2404,140610,0,6,176,11,ANDAMIOS BRIO                 ,1,565,541,2,1,5416.260000000001,2,181,-54114.30000000001,-7511,1761.1000000000006,1231.4900000000011,58861.200000000026,-54114.3,100.00000000000003
2405,140641,1,6,178,11,ANDAMIOS BRIO                 ,1,567,71,7,1,1643.9299999999994,2,6,-85.5,-7,808.4000000000002,428.85999999999996,7795.680000000001,-85.5,100.0
2406,140641,3,6,178,11,ANDAMIOS BRIO                 ,1,567,71,7,1,1643.9299999999994,2,1,-17.4,-2,808.4000000000002,428.85999999999996,7795.680000000001,-17.4,100.0
2407,140641,2,6,178,11,ANDAMIOS BRIO                 ,1,567,71,7,1,1643.9299999999994,2,6,-85.89999999999999,-7,808.4000000000002,428.85999999999996,7795.680000000001,-85.9,99.99999999999999
2408,140641,4,6,178,11,ANDAMIOS BRIO                 ,1,567,71,7,1,1643.9299999999994,2,1,-88.8,-4,808.4000000000002,428.85999999999996,7795.680000000001,-88.8,100.0
2409,140641,0,6,178,11,ANDAMIOS BRIO                 ,1,567,71,7,1,1643.9299999999994,2,77,-7666.999999999999,-1010,808.4000000000002,428.85999999999996,7795.680000000001,-7667.000000000001,99.99999999999997
2410,140644,1,6,2894,11,ANDAMIOS BRIO                 ,1,1012,81,7,1,1867.2399999999998,5,4,-73.0,-6,253.70000000000002,232.62999999999997,3353.5499999999997,-73.0,100.0
2411,140644,2,6,2894,11,ANDAMIOS BRIO                 ,1,1012,81,7,1,1867.2399999999998,5,3,-46.0,-17,253.70000000000002,232.62999999999997,3353.5499999999997,-46.0,100.0
2412,140644,0,6,2894,11,ANDAMIOS BRIO                 ,1,1012,81,7,1,1867.2399999999998,5,18,-3038.7000000000007,-313,253.70000000000002,232.62999999999997,3353.5499999999997,-3038.7000000000007,100.0
2413,140649,4,6,2879,11,ANDAMIOS BRIO                 ,1,553,11,8,1,3874.9099999999985,2,5,-67.6,-7,555.4,696.9900000000001,8643.699999999999,-67.60000000000001,99.99999999999997
2414,140649,0,6,2879,11,ANDAMIOS BRIO                 ,1,553,11,8,1,3874.9099999999985,2,58,-8197.0,-895,555.4,696.9900000000001,8643.699999999999,-8344.399999999998,98.23354585110975
2415,140649,0,6,2879,11,ANDAMIOS BRIO                 ,4,553,11,8,1,3874.9099999999985,2,5,-147.39999999999998,-20,555.4,696.9900000000001,8643.699999999999,-8344.399999999998,1.766454148890274
2416,140671,5,6,2856,11,ANDAMIOS BRIO                 ,2,569,81,7,1,1651.0199999999995,2,1,-7.0,-10,787.3000000000001,606.5699999999999,11794.199999999999,-7.0,100.0
2417,140671,2,6,2856,11,ANDAMIOS BRIO                 ,1,569,81,7,1,1651.0199999999995,2,1,-30.6,-1,787.3000000000001,606.5699999999999,11794.199999999999,-30.6,100.0
2418,140671,4,6,2856,11,ANDAMIOS BRIO                 ,1,569,81,7,1,1651.0199999999995,2,1,-6.8,-1,787.3000000000001,606.5699999999999,11794.199999999999,-6.8,100.0
2419,140671,0,6,2856,11,ANDAMIOS BRIO                 ,1,569,81,7,1,1651.0199999999995,2,47,-7130.9,-749,787.3000000000001,606.5699999999999,11794.199999999999,-7130.9,100.0
2420,140673,1,6,2856,11,ANDAMIOS BRIO                 ,1,569,81,7,1,2979.3700000000017,2,1,-5.6,-2,1692.2000000000005,1048.6200000000003,20635.93999999999,-5.6,100.0
2421,140673,2,6,2856,11,ANDAMIOS BRIO                 ,1,569,81,7,1,2979.3700000000017,2,2,-49.9,-3,1692.2000000000005,1048.6200000000003,20635.93999999999,-49.9,100.0
2422,140673,0,6,2856,11,ANDAMIOS BRIO                 ,1,569,81,7,1,2979.3700000000017,2,144,-15571.199999999992,-2073,1692.2000000000005,1048.6200000000003,20635.93999999999,-16965.099999999988,91.78372069719603
2423,140673,0,6,2856,11,ANDAMIOS BRIO                 ,2,569,81,7,1,2979.3700000000017,2,1,-8.399999999999999,-12,1692.2000000000005,1048.6200000000003,20635.93999999999,-16965.099999999988,0.0495134128298684
2424,140673,0,6,2856,11,ANDAMIOS BRIO                 ,8,569,81,7,1,2979.3700000000017,2,27,-1385.5,-155,1692.2000000000005,1048.6200000000003,20635.93999999999,-16965.099999999988,8.16676588997413
2425,140694,0,6,2409,11,ANDAMIOS BRIO                 ,1,563,351,3,1,3911.5599999999995,2,1,-27.0,-3,951.7000000000002,1112.8999999999999,21330.0,-1227.0000000000002,2.200488997555012
2426,140694,0,6,2409,11,ANDAMIOS BRIO                 ,4,563,351,3,1,3911.5599999999995,2,6,-1200.0000000000002,-300,951.7000000000002,1112.8999999999999,21330.0,-1227.0000000000002,97.79951100244499
2427,140725,1,6,446,11,ANDAMIOS BRIO                 ,1,552,71,7,1,2424.7200000000007,2,3,-44.8,-3,2115.700000000001,1324.4300000000012,19499.920000000002,-44.8,100.0
2428,140725,2,6,446,11,ANDAMIOS BRIO                 ,1,552,71,7,1,2424.7200000000007,2,9,-189.5,-11,2115.700000000001,1324.4300000000012,19499.920000000002,-189.50000000000003,99.99999999999999
2429,140725,4,6,446,11,ANDAMIOS BRIO                 ,1,552,71,7,1,2424.7200000000007,2,2,-44.4,-2,2115.700000000001,1324.4300000000012,19499.920000000002,-44.4,100.0
2430,140725,0,6,446,11,ANDAMIOS BRIO                 ,1,552,71,7,1,2424.7200000000007,2,225,-18892.600000000002,-2565,2115.700000000001,1324.4300000000012,19499.920000000002,-18897.500000000007,99.97407064426508
2431,140725,0,6,446,11,ANDAMIOS BRIO                 ,6,552,71,7,1,2424.7200000000007,2,1,-4.8999999999999995,-7,2115.700000000001,1324.4300000000012,19499.920000000002,-18897.500000000007,0.025929355734885556
2432,140752,1,6,910,11,ANDAMIOS BRIO                 ,1,1012,81,7,1,2861.1200000000017,2,1,-3.7,-1,1332.8000000000006,1489.3799999999999,14508.590000000002,-7.9,46.835443037974684
2433,140752,1,6,910,11,ANDAMIOS BRIO                 ,3,1012,81,7,1,2861.1200000000017,2,1,-4.2,-1,1332.8000000000006,1489.3799999999999,14508.590000000002,-7.9,53.16455696202531
2434,140752,2,6,910,11,ANDAMIOS BRIO                 ,1,1012,81,7,1,2861.1200000000017,2,3,-40.00000000000001,-3,1332.8000000000006,1489.3799999999999,14508.590000000002,-43.6,91.74311926605506
2435,140752,2,6,910,11,ANDAMIOS BRIO                 ,3,1012,81,7,1,2861.1200000000017,2,1,-3.5999999999999996,-3,1332.8000000000006,1489.3799999999999,14508.590000000002,-43.6,8.256880733944953
2436,140752,4,6,910,11,ANDAMIOS BRIO                 ,3,1012,81,7,1,2861.1200000000017,2,1,-4.2,-1,1332.8000000000006,1489.3799999999999,14508.590000000002,-4.2,100.0
2437,140752,0,6,910,11,ANDAMIOS BRIO                 ,1,1012,81,7,1,2861.1200000000017,2,75,-7910.5,-865,1332.8000000000006,1489.3799999999999,14508.590000000002,-13908.7,56.8744742499299
2438,140752,0,6,910,11,ANDAMIOS BRIO                 ,3,1012,81,7,1,2861.1200000000017,2,29,-4016.1000000000004,-616,1332.8000000000006,1489.3799999999999,14508.590000000002,-13908.7,28.874733080733645
2439,140752,0,6,910,11,ANDAMIOS BRIO                 ,15,1012,81,7,1,2861.1200000000017,2,33,-1982.1,-291,1332.8000000000006,1489.3799999999999,14508.590000000002,-13908.7,14.250792669336457
2440,140757,1,6,3257,11,ANDAMIOS BRIO                 ,2,553,11,8,1,67800.25000000003,2,2,-35.4,-4,4533.199999999991,2941.8000000000006,107620.52000000009,-333.69999999999993,10.608330836080313
2441,140757,1,6,3257,11,ANDAMIOS BRIO                 ,3,553,11,8,1,67800.25000000003,2,15,-187.8,-25,4533.199999999991,2941.8000000000006,107620.52000000009,-333.69999999999993,56.27809409649387
2442,140757,1,6,3257,11,ANDAMIOS BRIO                 ,5,553,11,8,1,67800.25000000003,2,1,-15.0,-1,4533.199999999991,2941.8000000000006,107620.52000000009,-333.69999999999993,4.495055439017082
2443,140757,1,6,3257,11,ANDAMIOS BRIO                 ,1,553,541,8,1,67800.25000000003,2,2,-30.9,-2,4533.199999999991,2941.8000000000006,107620.52000000009,-333.69999999999993,9.25981420437519
2444,140757,1,6,3257,11,ANDAMIOS BRIO                 ,3,553,541,8,1,67800.25000000003,2,4,-64.60000000000001,-7,4533.199999999991,2941.8000000000006,107620.52000000009,-333.69999999999993,19.35870542403357
2445,140757,2,6,3257,11,ANDAMIOS BRIO                 ,3,553,11,8,1,67800.25000000003,2,2,-17.2,-2,4533.199999999991,2941.8000000000006,107620.52000000009,-17.2,100.0
2446,140757,4,6,3257,11,ANDAMIOS BRIO                 ,2,553,11,8,1,67800.25000000003,2,1,-6.8,-1,4533.199999999991,2941.8000000000006,107620.52000000009,-419.6,1.6205910390848426
2447,140757,4,6,3257,11,ANDAMIOS BRIO                 ,3,553,11,8,1,67800.25000000003,2,5,-137.9,-8,4533.199999999991,2941.8000000000006,107620.52000000009,-419.6,32.86463298379409
2448,140757,4,6,3257,11,ANDAMIOS BRIO                 ,1,553,541,8,1,67800.25000000003,2,2,-39.6,-2,4533.199999999991,2941.8000000000006,107620.52000000009,-419.6,9.437559580552907
